,Status,Acquisitn,Type,geometry
0,In-Waiting,SC1801-CM-N,CM,"POLYGON ((-79.04048200643933 33.713801663615925, -79.0456162288059 33.69159134896165, -79.04562274799133 33.69159240206767, -79.04767650996291 33.68270703640064, -79.04768281600911 33.68270805443325, -79.04973636574061 33.67382267617569, -79.04974245954679 33.67382366003403, -79.05179579793764 33.66493827008526, -79.05180167860453 33.66493921976934, -79.05385480565468 33.65605381633071, -79.05386047318223 33.65605473184053, -79.05591338979099 33.64716931491205, -79.05591884597789 33.6471701962476, -79.05797155124606 33.63828476762802, -79.05797679339429 33.63828561478948, -79.06002928822102 33.62940017267994, -79.06003431902849 33.62940098566713, -79.06208660251468 33.62051553096711, -79.06209142198145 33.620516309780044, -79.06414349502626 33.61163084159023, -79.06414810135368 33.61163158622884, -79.06619996395716 33.60274610634792, -79.06620435804467 33.60274681681233, -79.0682560102066 33.59386132344139, -79.06826019385284 33.59386199973153, -79.07031163557349 33.584976493770284, -79.07031560697965 33.58497713588616, -79.07236683825886 33.57609161733444, -79.07237059832437 33.57609222527606, -79.07442161916231 33.567206694133745, -79.07442516788711 33.56720726790127, -79.07647597918299 33.55832172416831, -79.07647931656714 33.55832226376157, -79.07847793660738 33.54966194624188, -79.07622867821084 33.548343835999276, -79.0712071822656 33.553940702901286, -79.07120434310593 33.55393891684764, -79.0647128630082 33.56117358948961, -79.06470948245664 33.56117146259305, -79.05821746276564 33.56840612624188, -79.05821354082224 33.56840365940144, -79.05172097973934 33.57563831405707, -79.05171651550467 33.575635506373544, -79.04522341303004 33.58287015293536, -79.04521840740347 33.5828670044088, -79.03872476443621 33.59010164197724, -79.03871921471989 33.590098152607766, -79.03222503126017 33.59733278028369, -79.03221894015195 33.59732895007113, -79.02572421440095 33.60456356965312, -79.02571757920288 33.60455939769804, -79.01922231295936 33.61179400828689, -79.01921513457074 33.61178949548895, -79.012719326036 33.619024097084605, -79.01271160445691 33.61901924344335, -79.00621525453028 33.62625383604586, -79.00620698886144 33.62624863976299, -78.99971009664353 33.63348322337214, -78.99970128688483 33.63347768624641, -78.99320385237581 33.64071226086219, -78.99319449852726 33.64070638199399, -78.98669652172708 33.647940946717426, -78.96640259220578 33.635187632003806, -78.96015980523077 33.64213855325181, -78.96014342228102 33.64212825691362, -78.95364534745471 33.64936281084522, -78.95362841861657 33.649352172764736, -78.94712980149905 33.656586717702965, -78.94711232587304 33.65657573608149, -78.94061316736372 33.66381027202658, -78.94059514494995 33.663798948662645, -78.93409544504863 33.67103347381595, -78.9340768758471 33.671021807810234, -78.92757663365467 33.67825632397023, -78.92755751856453 33.67824431532296, -78.92105673318162 33.68547882248981, -78.92103706950508 33.68546647030138, -78.91453574273027 33.69270096757572, -78.91451553136659 33.69268827274561, -78.90801366230062 33.699922760127436, -78.90799290324986 33.69990972265566, -78.9014904909933 33.70714420014474, -78.90146918335603 33.70713081913203, -78.89496622790904 33.714365287628084, -78.86616313172311 33.696278662230554, -78.88241970600461 33.678193397507414, -78.88244201368792 33.67820740534762, -78.88894501949699 33.67097226775604, -78.88896677769452 33.6709859320552, -78.89546924121248 33.66375078457105, -78.89549045172288 33.66376410532928, -78.90199237115098 33.6565289488521, -78.9020130339743 33.65654192696849, -78.90851441201039 33.64930676059862, -78.90853452624731 33.64931939607334, -78.91503536199235 33.642084219810954, -78.91505492854202 33.64209651174468, -78.92155522199585 33.6348613264891, -78.92157424175781 33.63487327578116, -78.92807399292042 33.62763808153227, -78.92809246589451 33.62764968818266, -78.93459167476595 33.62041448404125, -78.93460960095229 33.62042574894923, -78.94110826843178 33.61319053491525, -78.94112564872961 33.61320145718156, -78.94762377391794 33.60596623325512, -78.94764060832739 33.60597681377891, -78.95413819212382 33.59874158085927, -78.95415448154404 33.598751818741505, -78.96065152394863 33.59151657682867, -78.96066726748035 33.59152647296844, -78.96716376759377 33.58429122206229, -78.96717896613626 33.58430077645971, -78.97367492575717 33.57706551566105, -78.97368957931053 33.577074728316234, -78.98018499843886 33.56983945852426, -78.98019910700316 33.5698483285376, -78.98669398473959 33.562613050651805, -78.98670754921392 33.562621579822235, -78.99320188645788 33.55538629204386, -78.99321490684241 33.555394479471715, -78.99970870359374 33.5481591827002, -78.99972117988852 33.54816702928508, -79.0062144370466 33.54093172262105, -79.00622637015078 33.540939227463525, -79.01271908591707 33.533703912705505, -79.01273047583078 33.53371107670489, -79.01922265200369 33.52647575295373, -79.01923349872686 33.52648257611014, -79.02572513530663 33.51924724336567, -79.0257354397387 33.51925372567899, -79.03222653582588 33.512018383042005, -79.03223629796668 33.51202452451224, -79.03872685446072 33.50478917378143, -79.03873607520961 33.50479497530796, -79.0452260921104 33.49755961558384, -79.04523477056819 33.49756507626745, -79.05172424787571 33.49032970755013, -79.05173238494154 33.49033482828969, -79.05822132265581 33.48309945057923, -79.05822891832986 33.48310423137525, -79.06471731735024 33.475868843772275, -79.06472437253166 33.475873284624356, -79.07121223285816 33.46863788892756, -79.07121874664773 33.46864198983599, -79.07770606828035 33.461406585145824, -79.0777120415774 33.46141034611071, -79.08419882451602 33.454174932427236, -79.08420425821993 33.45417835344841, -79.09069050246467 33.44694293167112, -79.09069539657526 33.44694601364773, -79.09718110212611 33.439710582877126, -79.09718545664339 33.43971332491003, -79.10367062350042 33.43247788604566, -79.10367443842455 33.432480288134855, -79.11015906748696 33.42524484027729, -79.11016234371709 33.4252469042213, -79.11664643498494 33.41801144737059, -79.11664917252125 33.41801317137089, -79.12313272599448 33.41077770642619, -79.12313492573617 33.41077909228136, -79.12961794141478 33.40354361834335, -79.12961960246264 33.4035446651543, -79.13489285102418 33.39765887665595, -79.13504585358322 33.39700066105178, -79.13504651458487 33.39700076897043, -79.13711113407146 33.38811788183489, -79.13711158553122 33.388117955579276, -79.13917599457642 33.379235055853314, -79.13917623559468 33.37923509542344, -79.14124043509798 33.37035218220757, -79.14124046567485 33.370352186704054, -79.14149377411832 33.369262006036934, -79.14227190712279 33.36591275896683, -79.14227182438515 33.365912745476805, -79.14433540245682 33.35702976211388, -79.14433510927785 33.35702971444982, -79.1463984778074 33.34814671939563, -79.14639797508642 33.34814663755742, -79.14846113407401 33.339263630811956, -79.14846042091165 33.339263513900164, -79.15052337035723 33.33038049366502, -79.15052244855212 33.33038034257879, -79.15258518845565 33.32149730975323, -79.15258405620915 33.32149712449285, -79.15464658657066 33.31261407907664, -79.1546452465808 33.312613859642056, -79.15670756829962 33.30373080163537, -79.15670601786837 33.303730548026465, -79.15876813004508 33.29484747742919, -79.15876637097114 33.29484718964619, -79.1608282745052 33.28596410645844, -79.16082630678852 33.285963784501234, -79.16288800167985 33.277080688722776, -79.16288582442121 33.27708033259131, -79.16494730977041 33.268197224222604, -79.16494492386909 33.268196833916875, -79.16639571379113 33.261944622046656, -79.16499700900465 33.26058770156118, -79.16500838183134 33.260579425100445, -79.15795765831916 33.253738794010246, -79.15796957883293 33.253730119149736, -79.1509194057059 33.24688948086498, -79.15093187390681 33.24688040670543, -79.14388225116488 33.24003976212538, -79.14389526615355 33.24003028956628, -79.1368461928974 33.23318963689229, -79.13685975467388 33.233179765034265, -79.1298112327022 33.22633910696425, -79.12982534036712 33.22632883670656, -79.12277736788121 33.21948817054272, -79.1227920223339 33.21947750188525, -79.11574459933377 33.21263682942623, -79.11575979967495 33.2126257623691, -79.10871292705991 33.205785083614785, -79.10872867239027 33.20577361905731, -79.10168234926095 33.19893293220923, -79.12875476312178 33.17921900335432, -79.1293868624137 33.17983265575259, -79.1483562866133 33.16601716256207, -79.14929011654561 33.16692387793472, -79.16807790107418 33.15323865963654, -79.18569209731243 33.17034392862945, -79.18567968936611 33.170352966816154, -79.18724777426536 33.17187562516011, -79.18757220829076 33.17047603454142, -79.18756753631266 33.17047526831914, -79.18962652334528 33.161592009763524, -79.18962164362387 33.161591209366975, -79.19168042291312 33.152707940019525, -79.19167533724692 33.15270710544871, -79.19373390879281 33.143823821711976, -79.19372861628256 33.14382295386628, -79.19887499028852 33.12161271655367, -79.23400137356452 33.127374862659906, -79.23194314735827 33.136257560038416, -79.23195215137065 33.13625903672528, -79.2298937183204 33.14514172061399, -79.22990251728731 33.14514316402597, -79.22784387649364 33.154025835324205, -79.22785246951582 33.154027244561746, -79.22579362097878 33.162909904168885, -79.2258020089555 33.16291127923233, -79.22374295267508 33.17179392534945, -79.22375113470707 33.17179526713801, -79.22169187068317 33.180677900664705, -79.22169984766981 33.180679208278946, -79.21964037590254 33.189561829215165, -79.2196481469444 33.1895631026552, -79.21758846743381 33.19844571100094, -79.2175960316315 33.19844695116592, -79.21703413791505 33.20086993250146, -79.22087128877888 33.204594746350494, -79.22086161117437 33.204601792538824, -79.22791041463387 33.2114436943711, -79.22790128381718 33.21145034215954, -79.23495063766171 33.218292236797424, -79.23494205453215 33.218298485286994, -79.24199195786252 33.22514037273004, -79.24198392242005 33.22514622282006, -79.24903437613546 33.23198810396792, -79.24902688838017 33.23199355385947, -79.25607789158141 33.23883542781272, -79.25607095151315 33.23884047930477, -79.26312250599881 33.245682346063404, -79.26311611451706 33.245686997357154, -79.2701682193877 33.252528858719984, -79.27016237649246 33.25253311071464, -79.27721503174826 33.259374963983475, -79.27720973833874 33.259378815779826, -79.28426294397963 33.26622066185405, -79.28425819915651 33.26622411435159, -79.29131195608181 33.273065953231196, -79.29130776074447 33.2730690055302, -79.29836206805498 33.2799108381148, -79.29835842310268 33.27991349021556, -79.30541328169755 33.28675531560532, -79.30541018623109 33.286757567507834, -79.31246559611031 33.2935993857032, -79.3124630519282 33.29360123650804, -79.31951901219264 33.30044304750879, -79.31951701749631 33.30044449811521, -79.32657352994437 33.30728630192135, -79.32657208563313 33.30728735143009, -79.33362915026498 33.31412914894122, -79.33362825813748 33.31412979735234, -79.3406858740538 33.320971586769474, -79.3406855323114 33.320971835881664, -79.34309798168641 33.323310325011676, -79.34421379752865 33.32439184700627, -79.3442140808151 33.32439164196069, -79.36186266353104 33.34149645229951, -79.34302029555016 33.35519432585761, -79.34917402626024 33.361157094524344, -79.34917368451784 33.36115734273733, -79.35159802293038 33.36350626220428, -79.35270357121277 33.36457733317752, -79.35270385449917 33.36457712633336, -79.37036055359664 33.38168182965285, -79.34323085741812 33.40139516945163, -79.33556751033228 33.39397139906089, -79.31661180169323 33.40774423291009, -79.298953818364 33.3906395466779, -79.29895473567245 33.39063888028028, -79.29189353056194 33.383798387685545, -79.29189500005418 33.38379731929092, -79.28931770674671 33.38130038670363, -79.28887742655195 33.381828310328444, -79.28786823523086 33.38303849832806, -79.28786817677491 33.38303846415397, -79.28168460565996 33.39045295623913, -79.28168402199998 33.39045261359735, -79.27549992568095 33.39786709758852, -79.27549881681688 33.3978664464795, -79.26931419619314 33.40528092057821, -79.26931256302424 33.40527996190082, -79.26312741719647 33.41269442700633, -79.2631252588236 33.41269315986153, -79.25693958779169 33.42010761687311, -79.25693690331542 33.42010604126091, -79.25075070707942 33.42752048837991, -79.25074749560042 33.42751860430019, -79.24456077416033 33.434933041526676, -79.24455703747725 33.43493084897955, -79.23836979083308 33.44234527811227, -79.23836552624795 33.442342776198245, -79.2321777543998 33.449757195438394, -79.23217296461058 33.44975438505696, -79.22598466575965 33.45716879620295, -79.22597934806839 33.45716567735417, -79.21979052401338 33.46458007770843, -79.21978467842013 33.46457664949287, -79.21359532826176 33.47199104085399, -79.21358895566573 33.471987303271476, -79.20739907850458 33.47940168563946, -79.20739217800656 33.479397638690216, -79.20120177474206 33.486812011165455, -79.20119434634194 33.486807654849486, -79.19500341607477 33.49422201923096, -79.1949954579739 33.49421735354815, -79.18880400250265 33.50163170713773, -79.1887955164998 33.5016267320882, -79.1826035331265 33.50904107668447, -79.18259451742301 33.509035791368774, -79.17640200704687 33.51645012607247, -79.17639246254208 33.51644453139011, -79.17019942516322 33.523858857100606, -79.17018935005837 33.52385295215208, -79.16399578567695 33.53126726797012, -79.16398518087135 33.53126105275544, -79.15779108948715 33.53867535958028, -79.15777995408155 33.53866883409955, -79.1515853347953 33.54608313103165, -79.15157366968901 33.54607629618431, -79.14537852250078 33.55349058322395, -79.14051225313796 33.550639383401005, -79.13984866588311 33.553515157198774, -79.13984923425465 33.55351524892967, -79.13779880427137 33.56240023598224, -79.13779916310085 33.56240029353887, -79.13574852267612 33.57128526800079, -79.13574867286292 33.57128529228254, -79.13425176300842 33.57777039978424, -79.13267293750602 33.5846111073169, -79.13267277922535 33.58461108123646, -79.130621922064 33.59349607278568, -79.13062155334194 33.593496013430354, -79.12857048663864 33.602380990590405, -79.12856990837452 33.602380897060925, -79.12651863033051 33.611265862529706, -79.126517841625 33.61126573482585, -79.12446635403899 33.620150687704154, -79.1244653548921 33.62015052582615, -79.1224136568647 33.629035465214656, -79.12241244907523 33.62903527006176, -79.12036053970712 33.63792019596042, -79.12035911967757 33.63791996663332, -79.11830699986814 33.646804880840705, -79.11830537029653 33.646804617339285, -79.1162530400457 33.65568951715767, -79.11625119823412 33.655689219481985, -79.11419865754198 33.6645741076091, -79.11419660528901 33.66457377575932, -79.11214385325616 33.67345865129579, -79.11214159146118 33.673458286171126, -79.11008862808768 33.68234314731842, -79.11008615315336 33.682342748019494, -79.10803297933842 33.69122759657648, -79.10803029396283 33.69122716310312, -79.10597690880724 33.70011199817026, -79.10597401119156 33.700111530522804, -79.10392041469527 33.70899635299929, -79.07921582674891 33.70500728775619, -79.07791640891503 33.71062907127475, -79.07791309041676 33.71062853527877, -79.07585924300957 33.71951334246688, -79.04048200643933 33.713801663615925), (-79.12893655208018 33.483856358684136, -79.1342937622473 33.47744395597397, -79.13430601371147 33.47745113975839, -79.14049968691097 33.47003687879908, -79.14051140867451 33.470043753216714, -79.14670455487129 33.46262948236489, -79.14671574783347 33.46263604651642, -79.14950319831394 33.459298695678456, -79.12775457221568 33.455743846501434, -79.12266901396373 33.461418232265714, -79.12266618739454 33.461416452507365, -79.1161816086942 33.468651234866684, -79.11617824343114 33.46864911606394, -79.10969312693618 33.47588388943012, -79.10968922207985 33.47588143068367, -79.10621062192257 33.47976181825334, -79.1071008365343 33.4803221552433, -79.12893655208018 33.483856358684136), (-79.16008453787111 33.4466661653114, -79.16531282392765 33.440405378405615, -79.16532242868703 33.44041101265816, -79.1685032875966 33.43660165893948, -79.16264565687146 33.435643822504574, -79.1620296986116 33.43829284573843, -79.1620316510398 33.43829316499773, -79.16008453787111 33.4466661653114), (-79.19743945736502 33.402012679041945, -79.20250089040366 33.39594856127724, -79.2025073304489 33.39595234112778, -79.20869521651099 33.388537976746306, -79.20870112955345 33.388541447230125, -79.21488848951213 33.381127075654206, -79.21489387555181 33.38113023767045, -79.2210807121051 33.373715855302464, -79.22108557294075 33.37371870885136, -79.22727188339064 33.36630431838961, -79.22727621722356 33.36630686257172, -79.23346200336874 33.358892463116774, -79.23346581199752 33.35889469973068, -79.23965107383793 33.3514802912826, -79.23965435726274 33.35148221942893, -79.24583909479827 33.34406780108833, -79.24584185301904 33.34406942076731, -79.24811735902887 33.34134125269679, -79.24250244812936 33.335898825470395, -79.24250778020985 33.33589494939247, -79.23545099256921 33.32905439654331, -79.23545687503474 33.32905011936754, -79.22840064047716 33.3222095602232, -79.22840707332767 33.32220488284912, -79.22135139005451 33.31536431561079, -79.22135837239091 33.31535923803847, -79.21824173406873 33.31233738106528, -79.2164683537315 33.31997322688301, -79.21647260033018 33.31997392205898, -79.21440951148975 33.32885628668839, -79.214413550345 33.328856947690156, -79.21235025196245 33.33773929972892, -79.21235408217512 33.337739926556424, -79.21029057425051 33.346622266004886, -79.2102941967197 33.34662285865812, -79.20823047925319 33.35550518461656, -79.20823389307964 33.355505743095705, -79.20616996607106 33.364388056463724, -79.20617317125482 33.364388580768434, -79.20410903470417 33.37327088154598, -79.20411203034587 33.373271371676594, -79.2020476842531 33.382153658964285, -79.20205047125216 33.38215411492064, -79.19998591471813 33.391036390517115, -79.19998849307439 33.391036812299205, -79.19792372699834 33.399919073506624, -79.19792609581259 33.39991946111422, -79.19743945736502 33.402012679041945))"
